Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 9,Region 64,2,0.012,0,0,0,0,0,0,0,0,1,0.004,4,0.008,4,0.005,2,0.002,2,0.003,3,0.005,3,0.005,0,0,0,0,0,0,6,0.009,3,0.004,3,0.004,1,0.001,1,0.002,0,0,1,0.003,0,0,0,0
Region 9,Region 65,1,0.006,1,0.011,0,0,0,0,0,0,0,0,1,0.002,0,0,1,0.001,1,0.001,0,0,0,0,0,0,0,0,1,0.002,4,0.006,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 9,Region 66,0,0,0,0,0,0,1,0.014,1,0.009,2,0.008,0,0,0,0,0,0,0,0,1,0.002,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,2,0.003,1,0.002,1,0.002,0,0,0,0,0,0
Region 9,Region 67,0,0,0,0,0,0,0,0,1,0.009,0,0,1,0.002,4,0.005,2,0.002,1,0.001,1,0.002,1,0.002,2,0.003,0,0,0,0,1,0.001,4,0.006,2,0.003,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 9,Region 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 9,Region 69,0,0,0,0,0,0,1,0.014,0,0,2,0.008,8,0.016,14,0.018,23,0.027,16,0.023,5,0.009,2,0.003,1,0.002,1,0.002,1,0.002,1,0.001,0,0,0,0,1,0.001,1,0.002,0,0,2,0.005,1,0.004,2,0.011
Region 9,Region 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 9,Region 71,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,2,0.003,1,0.001,2,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 9,Region 72,5,0.03,3,0.033,4,0.06,4,0.057,4,0.034,6,0.023,17,0.035,13,0.016,12,0.014,18,0.025,18,0.031,16,0.027,17,0.028,15,0.024,11,0.018,6,0.009,4,0.006,8,0.01,11,0.015,11,0.02,5,0.012,8,0.022,9,0.034,3,0.017
Region 10,Region 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.003,1,0.004,0,0
Region 10,Region 1,19,0.114,6,0.066,8,0.12,3,0.043,2,0.017,5,0.019,23,0.047,47,0.06,94,0.11,111,0.157,101,0.173,67,0.115,82,0.133,77,0.125,64,0.103,74,0.108,117,0.168,109,0.14,125,0.17,77,0.142,44,0.101,33,0.09,26,0.099,14,0.077
Region 10,Region 2,1,0.006,1,0.011,0,0,0,0,0,0,0,0,3,0.006,0,0,2,0.002,1,0.001,0,0,2,0.003,0,0,0,0,0,0,2,0.003,0,0,2,0.003,1,0.001,1,0.002,1,0.002,1,0.003,0,0,1,0.006
Region 10,Region 3,0,0,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,1,0.002,1,0.002,0,0,1,0.001,1,0.001,0,0,0,0,3,0.006,1,0.002,0,0,0,0,0,0
Region 10,Region 4,0,0,0,0,0,0,0,0,0,0,1,0.004,1,0.002,2,0.003,1,0.001,0,0,0,0,1,0.002,2,0.003,1,0.002,2,0.003,1,0.001,3,0.004,1,0.001,0,0,1,0.002,4,0.009,1,0.003,0,0,0,0
Region 10,Region 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0
Region 10,Region 6,0,0,0,0,1,0.015,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,2,0.003,1,0.002,4,0.006,6,0.009,2,0.003,3,0.004,1,0.001,3,0.006,1,0.002,2,0.005,1,0.004,1,0.006
Region 10,Region 7,1,0.006,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.001,0,0,0,0,0,0,0,0,0,0,1,0.002,1,0.002,1,0.001,1,0.001,2,0.003,1,0.001,0,0,3,0.007,1,0.003,0,0,0,0
Region 10,Region 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.006,0,0,5,0.007,4,0.007,1,0.002,3,0.005,4,0.007,10,0.016,4,0.006,4,0.006,11,0.014,2,0.003,0,0,1,0.002,2,0.005,1,0.004,0,0
Region 10,Region 9,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,3,0.004,0,0,1,0.001,0,0,0,0,2,0.003,2,0.003,2,0.003,2,0.003,1,0.001,2,0.003,1,0.001,4,0.007,0,0,1,0.003,1,0.004,0,0
Region 10,Region 10,30,0.18,11,0.121,6,0.09,10,0.143,3,0.026,22,0.085,66,0.135,120,0.152,179,0.209,199,0.282,148,0.254,168,0.288,248,0.404,228,0.371,209,0.336,149,0.217,212,0.305,250,0.322,237,0.322,142,0.261,90,0.207,83,0.227,49,0.186,25,0.138
Region 10,Region 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 10,Region 12,0,0,0,0,1,0.015,0,0,1,0.009,0,0,1,0.002,3,0.004,2,0.002,0,0,2,0.003,0,0,2,0.003,1,0.002,1,0.002,1,0.001,0,0,0,0,4,0.005,1,0.002,0,0,0,0,0,0,0,0
Region 10,Region 13,11,0.066,6,0.066,2,0.03,0,0,2,0.017,6,0.023,12,0.025,44,0.056,61,0.071,55,0.078,39,0.067,21,0.036,28,0.046,24,0.039,22,0.035,15,0.022,32,0.046,18,0.023,18,0.024,15,0.028,19,0.044,8,0.022,7,0.027,4,0.022
Region 10,Region 14,1,0.006,0,0,0,0,0,0,1,0.009,2,0.008,1,0.002,13,0.016,14,0.016,6,0.008,8,0.014,5,0.009,10,0.016,12,0.02,12,0.019,11,0.016,15,0.022,21,0.027,16,0.022,5,0.009,1,0.002,1,0.003,4,0.015,1,0.006
Region 10,Region 15,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,1,0.001,2,0.003,0,0,0,0,0,0,2,0.003,3,0.005,0,0,4,0.006,1,0.001,4,0.005,1,0.002,4,0.009,1,0.003,2,0.008,0,0
Region 10,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005,0,0,0,0,2,0.003,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 10,Region 17,0,0,1,0.011,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,4,0.006,4,0.007,1,0.002,1,0.002,1,0.002,3,0.005,4,0.006,4,0.006,4,0.005,4,0.005,3,0.006,3,0.007,2,0.005,1,0.004,1,0.006
Region 10,Region 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0
Region 10,Region 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,2,0.003,2,0.003,1,0.002,0,0,1,0.002,1,0.001,1,0.001,3,0.004,0,0,1,0.002,0,0,0,0,0,0,0,0
Region 10,Region 20,7,0.042,4,0.044,5,0.075,4,0.057,1,0.009,3,0.012,11,0.022,17,0.022,51,0.06,52,0.074,27,0.046,46,0.079,40,0.065,25,0.041,29,0.047,24,0.035,46,0.066,40,0.051,42,0.057,15,0.028,16,0.037,16,0.044,13,0.049,5,0.028
Region 10,Region 21,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006
Region 10,Region 22,0,0,1,0.011,1,0.015,1,0.014,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,1,0.002,1,0.002,1,0.003,0,0,0,0
Region 10,Region 23,1,0.006,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.001,5,0.006,0,0,2,0.003,2,0.003,3,0.005,4,0.007,1,0.002,0,0,5,0.007,3,0.004,8,0.011,5,0.009,3,0.007,6,0.016,2,0.008,2,0.011
Region 10,Region 24,2,0.012,3,0.033,0,0,1,0.014,1,0.009,1,0.004,0,0,3,0.004,1,0.001,6,0.008,5,0.009,4,0.007,5,0.008,2,0.003,5,0.008,5,0.007,5,0.007,5,0.006,3,0.004,5,0.009,2,0.005,3,0.008,4,0.015,1,0.006
Region 10,Region 25,4,0.024,7,0.077,3,0.045,4,0.057,1,0.009,6,0.023,9,0.018,22,0.028,47,0.055,43,0.061,35,0.06,30,0.051,25,0.041,23,0.037,33,0.053,30,0.044,35,0.05,34,0.044,50,0.068,25,0.046,25,0.058,14,0.038,6,0.023,5,0.028
Region 10,Region 26,0,0,1,0.011,1,0.015,0,0,0,0,1,0.004,1,0.002,10,0.013,9,0.011,13,0.018,11,0.019,8,0.014,10,0.016,8,0.013,12,0.019,12,0.017,14,0.02,15,0.019,20,0.027,5,0.009,5,0.012,6,0.016,3,0.011,0,0
Region 10,Region 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,1,0.001,2,0.003,1,0.002,0,0,1,0.002,3,0.005,1,0.001,1,0.001,3,0.004,0,0,1,0.002,0,0,0,0,0,0,0,0
Region 10,Region 28,1,0.006,0,0,1,0.015,1,0.014,0,0,0,0,2,0.004,1,0.001,1,0.001,3,0.004,0,0,1,0.002,2,0.003,3,0.005,4,0.006,9,0.013,6,0.009,4,0.005,4,0.005,3,0.006,2,0.005,0,0,0,0,0,0
Region 10,Region 29,3,0.018,0,0,1,0.015,0,0,0,0,0,0,2,0.004,2,0.003,6,0.007,7,0.01,5,0.009,2,0.003,6,0.01,6,0.01,2,0.003,9,0.013,7,0.01,6,0.008,4,0.005,3,0.006,2,0.005,5,0.014,8,0.03,2,0.011
Region 10,Region 30,5,0.03,2,0.022,1,0.015,1,0.014,3,0.026,7,0.027,9,0.018,44,0.056,69,0.081,75,0.106,62,0.106,44,0.075,45,0.073,60,0.098,54,0.087,63,0.092,62,0.089,96,0.123,79,0.107,38,0.07,33,0.076,21,0.057,17,0.065,13,0.072
Region 10,Region 31,2,0.012,2,0.022,0,0,0,0,0,0,0,0,4,0.008,12,0.015,13,0.015,15,0.021,12,0.021,10,0.017,9,0.015,20,0.033,11,0.018,11,0.016,15,0.022,14,0.018,24,0.033,15,0.028,11,0.025,11,0.03,4,0.015,3,0.017
Region 10,Region 32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,1,0.002,0,0,1,0.002,0,0,1,0.001,0,0,0,0,0,0,2,0.005,1,0.003,0,0,0,0
Region 10,Region 33,29,0.174,9,0.099,10,0.15,7,0.1,9,0.077,11,0.043,35,0.071,76,0.096,119,0.139,107,0.151,73,0.125,97,0.166,101,0.164,100,0.163,120,0.193,166,0.242,119,0.171,108,0.139,75,0.102,77,0.142,57,0.131,61,0.167,39,0.148,38,0.21
Region 10,Region 34,12,0.072,3,0.033,4,0.06,7,0.1,3,0.026,7,0.027,15,0.031,55,0.07,81,0.095,62,0.088,62,0.106,56,0.096,42,0.068,43,0.07,55,0.088,50,0.073,59,0.085,55,0.071,73,0.099,44,0.081,23,0.053,25,0.068,22,0.084,12,0.066
Region 10,Region 35,5,0.03,4,0.044,2,0.03,4,0.057,2,0.017,3,0.012,8,0.016,16,0.02,18,0.021,30,0.042,28,0.048,30,0.051,20,0.033,15,0.024,25,0.04,18,0.026,35,0.05,31,0.04,30,0.041,19,0.035,7,0.016,7,0.019,12,0.046,6,0.033
Region 10,Region 36,1,0.006,0,0,0,0,0,0,0,0,1,0.004,1,0.002,0,0,3,0.004,0,0,2,0.003,4,0.007,1,0.002,2,0.003,4,0.006,3,0.004,2,0.003,4,0.005,4,0.005,2,0.004,1,0.002,1,0.003,1,0.004,0,0
Region 10,Region 37,3,0.018,1,0.011,0,0,0,0,0,0,0,0,2,0.004,2,0.003,1,0.001,4,0.006,4,0.007,3,0.005,4,0.007,0,0,3,0.005,4,0.006,9,0.013,5,0.006,7,0.01,3,0.006,1,0.002,2,0.005,0,0,0,0
Region 10,Region 38,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,4,0.005,2,0.003,0,0,0,0,1,0.002,2,0.003,0,0,3,0.004,4,0.006,4,0.005,2,0.003,0,0,0,0,2,0.005,0,0,0,0
Region 10,Region 39,1,0.006,0,0,1,0.015,1,0.014,0,0,0,0,1,0.002,0,0,1,0.001,0,0,1,0.002,1,0.002,1,0.002,0,0,2,0.003,0,0,0,0,0,0,3,0.004,1,0.002,0,0,0,0,1,0.004,0,0
Region 10,Region 40,14,0.084,5,0.055,5,0.075,5,0.071,0,0,8,0.031,6,0.012,19,0.024,16,0.019,10,0.014,26,0.045,14,0.024,14,0.023,12,0.02,15,0.024,22,0.032,15,0.022,19,0.024,14,0.019,21,0.039,22,0.051,8,0.022,9,0.034,8,0.044
Region 10,Region 41,7,0.042,6,0.066,3,0.045,1,0.014,5,0.043,14,0.054,17,0.035,37,0.047,32,0.037,32,0.045,37,0.063,32,0.055,35,0.057,34,0.055,42,0.067,35,0.051,62,0.089,57,0.073,57,0.078,53,0.098,22,0.051,19,0.052,22,0.084,8,0.044
Region 10,Region 42,0,0,1,0.011,1,0.015,1,0.014,1,0.009,0,0,0,0,5,0.006,10,0.012,3,0.004,11,0.019,4,0.007,6,0.01,10,0.016,7,0.011,7,0.01,10,0.014,21,0.027,6,0.008,6,0.011,5,0.012,6,0.016,5,0.019,2,0.011
Region 10,Region 43,2,0.012,1,0.011,0,0,1,0.014,0,0,0,0,0,0,1,0.001,3,0.004,0,0,1,0.002,2,0.003,5,0.008,2,0.003,1,0.002,0,0,2,0.003,2,0.003,3,0.004,4,0.007,2,0.005,0,0,0,0,1,0.006
Region 10,Region 44,0,0,1,0.011,0,0,0,0,1,0.009,0,0,1,0.002,0,0,2,0.002,1,0.001,2,0.003,2,0.003,1,0.002,2,0.003,1,0.002,3,0.004,4,0.006,0,0,1,0.001,2,0.004,1,0.002,1,0.003,0,0,0,0
Region 10,Region 45,1,0.006,0,0,1,0.015,0,0,0,0,2,0.008,0,0,9,0.011,7,0.008,13,0.018,11,0.019,9,0.015,5,0.008,6,0.01,10,0.016,10,0.015,12,0.017,14,0.018,15,0.02,17,0.031,5,0.012,7,0.019,2,0.008,1,0.006
Region 10,Region 46,15,0.09,5,0.055,11,0.165,9,0.128,12,0.102,43,0.167,32,0.065,55,0.07,43,0.05,57,0.081,47,0.081,46,0.079,61,0.099,42,0.068,66,0.106,32,0.047,72,0.104,66,0.085,53,0.072,66,0.122,27,0.062,19,0.052,13,0.049,6,0.033
Region 10,Region 47,0,0,1,0.011,0,0,1,0.014,2,0.017,2,0.008,2,0.004,3,0.004,1,0.001,1,0.001,3,0.005,5,0.009,3,0.005,1,0.002,4,0.006,7,0.01,7,0.01,1,0.001,2,0.003,6,0.011,5,0.012,1,0.003,1,0.004,0,0
Region 10,Region 48,1,0.006,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,4,0.005,0,0,0,0,0,0,1,0.002,2,0.003,1,0.002,0,0,0,0,0,0,1,0.001,0,0,0,0,3,0.008,0,0,0,0
Region 10,Region 49,0,0,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,1,0.001,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 10,Region 50,4,0.024,0,0,0,0,1,0.014,1,0.009,3,0.012,4,0.008,7,0.009,8,0.009,4,0.006,8,0.014,4,0.007,6,0.01,3,0.005,5,0.008,10,0.015,11,0.016,19,0.024,12,0.016,9,0.017,1,0.002,6,0.016,5,0.019,1,0.006
Region 10,Region 51,5,0.03,4,0.044,6,0.09,1,0.014,3,0.026,11,0.043,25,0.051,82,0.104,97,0.113,95,0.134,56,0.096,55,0.094,45,0.073,70,0.114,47,0.076,57,0.083,92,0.132,62,0.08,85,0.116,42,0.077,30,0.069,27,0.074,22,0.084,7,0.039
Region 10,Region 52,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,4,0.005,5,0.006,12,0.017,13,0.022,8,0.014,5,0.008,6,0.01,2,0.003,9,0.013,18,0.026,11,0.014,12,0.016,6,0.011,5,0.012,8,0.022,2,0.008,1,0.006
Region 10,Region 53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,1,0.002,0,0,1,0.001,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0
Region 10,Region 54,11,0.066,8,0.088,7,0.105,2,0.029,2,0.017,10,0.039,16,0.033,12,0.015,39,0.046,33,0.047,45,0.077,38,0.065,53,0.086,51,0.083,42,0.067,48,0.07,73,0.105,64,0.082,53,0.072,31,0.057,28,0.064,21,0.057,12,0.046,10,0.055
Region 10,Region 55,0,0,1,0.011,0,0,0,0,0,0,3,0.012,1,0.002,1,0.001,3,0.004,2,0.003,0,0,2,0.003,3,0.005,1,0.002,5,0.008,3,0.004,2,0.003,4,0.005,2,0.003,2,0.004,1,0.002,1,0.003,2,0.008,0,0
Region 10,Region 56,1,0.006,0,0,0,0,0,0,0,0,1,0.004,0,0,3,0.004,2,0.002,0,0,1,0.002,0,0,0,0,0,0,2,0.003,4,0.006,1,0.001,1,0.001,4,0.005,0,0,0,0,0,0,1,0.004,0,0
Region 10,Region 57,1,0.006,0,0,0,0,1,0.014,0,0,0,0,0,0,8,0.01,4,0.005,5,0.007,8,0.014,7,0.012,5,0.008,2,0.003,12,0.019,10,0.015,19,0.027,12,0.015,16,0.022,8,0.015,1,0.002,4,0.011,2,0.008,3,0.017
Region 10,Region 58,6,0.036,2,0.022,2,0.03,2,0.029,3,0.026,3,0.012,13,0.027,14,0.018,11,0.013,17,0.024,16,0.027,15,0.026,22,0.036,11,0.018,29,0.047,22,0.032,13,0.019,15,0.019,18,0.024,18,0.033,8,0.018,9,0.025,3,0.011,4,0.022
Region 10,Region 59,1,0.006,1,0.011,0,0,1,0.014,0,0,0,0,0,0,2,0.003,2,0.002,5,0.007,2,0.003,2,0.003,4,0.007,5,0.008,3,0.005,8,0.012,3,0.004,4,0.005,2,0.003,6,0.011,3,0.007,0,0,0,0,1,0.006
Region 10,Region 60,5,0.03,4,0.044,1,0.015,2,0.029,1,0.009,4,0.016,7,0.014,34,0.043,28,0.033,35,0.05,29,0.05,33,0.057,39,0.063,45,0.073,40,0.064,41,0.06,36,0.052,56,0.072,59,0.08,47,0.087,20,0.046,16,0.044,13,0.049,8,0.044
Region 10,Region 61,0,0,1,0.011,0,0,0,0,0,0,1,0.004,2,0.004,1,0.001,0,0,1,0.001,2,0.003,2,0.003,1,0.002,0,0,0,0,1,0.001,2,0.003,1,0.001,1,0.001,5,0.009,0,0,1,0.003,0,0,3,0.017
Region 10,Region 62,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,2,0.011
Region 10,Region 63,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,3,0.004,3,0.004,1,0.002,0,0,1,0.002,0,0,0,0,0,0,1,0.001,1,0.001,2,0.003,1,0.002,2,0.005,0,0,1,0.004,0,0
Region 10,Region 64,1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,2,0.002,2,0.003,0,0,0,0,0,0,1,0.002,0,0,1,0.001,1,0.001,0,0,1,0.001,0,0,0,0,1,0.003,1,0.004,0,0
Region 10,Region 65,1,0.006,1,0.011,0,0,1,0.014,0,0,1,0.004,3,0.006,10,0.013,17,0.02,17,0.024,9,0.015,8,0.014,7,0.011,13,0.021,10,0.016,9,0.013,5,0.007,5,0.006,11,0.015,5,0.009,2,0.005,6,0.016,5,0.019,2,0.011
Region 10,Region 66,0,0,0,0,2,0.03,0,0,0,0,1,0.004,4,0.008,6,0.008,8,0.009,5,0.007,7,0.012,10,0.017,6,0.01,9,0.015,10,0.016,2,0.003,8,0.012,11,0.014,13,0.018,13,0.024,5,0.012,7,0.019,5,0.019,1,0.006
Region 10,Region 67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 10,Region 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.005,10,0.012,2,0.003,4,0.007,1,0.002,5,0.008,4,0.007,1,0.002,3,0.004,8,0.012,9,0.012,1,0.001,6,0.011,3,0.007,4,0.011,0,0,1,0.006
Region 10,Region 69,0,0,0,0,2,0.03,0,0,0,0,1,0.004,2,0.004,7,0.009,13,0.015,13,0.018,7,0.012,3,0.005,3,0.005,5,0.008,2,0.003,3,0.004,5,0.007,4,0.005,5,0.007,3,0.006,4,0.009,1,0.003,3,0.011,1,0.006
Region 10,Region 70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.004,1,0.001,1,0.001,3,0.005,6,0.01,3,0.005,5,0.008,1,0.002,5,0.007,3,0.004,2,0.003,1,0.001,2,0.004,5,0.012,1,0.003,0,0,1,0.006
Region 10,Region 71,1,0.006,2,0.022,0,0,0,0,0,0,2,0.008,5,0.01,19,0.024,21,0.025,15,0.021,11,0.019,8,0.014,16,0.026,12,0.02,14,0.022,10,0.015,6,0.009,15,0.019,6,0.008,7,0.013,5,0.012,3,0.008,2,0.008,0,0
Region 10,Region 72,50,0.3,31,0.341,27,0.404,25,0.356,22,0.187,40,0.155,81,0.165,142,0.18,219,0.256,238,0.337,140,0.24,160,0.274,200,0.325,198,0.322,249,0.4,263,0.383,332,0.478,349,0.449,316,0.43,202,0.372,127,0.292,126,0.345,90,0.342,50,0.276
Region 11,Region 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 11,Region 1,0,0,0,0,0,0,1,0.014,0,0,0,0,1,0.002,3,0.004,1,0.001,0,0,1,0.002,1,0.002,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,1,0.002,2,0.005,1,0.003,3,0.011,0,0
Region 11,Region 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0
Region 11,Region 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0
Region 11,Region 4,5,0.03,1,0.011,0,0,0,0,0,0,0,0,5,0.01,13,0.016,6,0.007,4,0.006,1,0.002,6,0.01,0,0,7,0.011,1,0.002,5,0.007,1,0.001,3,0.004,4,0.005,5,0.009,3,0.007,0,0,2,0.008,2,0.011
Region 11,Region 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 11,Region 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001,0,0,0,0,1,0.002,1,0.002,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,1,0.006
